Customer_ID,Gender,Age,Profession_Code,Work_Experience,Family_Size,Annual_Median,Occupation_Name,Card_Avg,Check_Avg,Deposit_Avg,Loan_Payment_Avg,Transfer_Avg,Withdrawal_Avg,Card_Count,Check_Count,Deposit_Count,Loan_Payment_Count,Transfer_Count,Withdrawal_Count
9544,Female,43,29-2030,10,6,74550,"Diagnostic Related Technologists and Technicians",52.8,2397.32,44733.48,41329.97,NULL,982.34,4,1,2,1,NULL,2
9545,Male,18,39-9030,3,3,35170,"Recreation and Fitness Workers",50.49,5895.4,NULL,27259.37,1580.56,1027.94,1,2,NULL,2,3,3
9546,Male,19,43-4000,1,1,37440,"Information and Record Clerks",NULL,9159.23,16888.56,21178.89,2454.34,531.6,NULL,1,1,1,2,2
9547,Male,20,51-0000,1,1,39910,"Production Occupations",NULL,3973.06,34828.93,27145.1,1473.74,1027.47,NULL,2,2,2,2,1
9548,Male,28,35-1012,5,2,37050,"First-Line Supervisors of Food Preparation and Serving Workers",58.21,3715.66,24251.84,31365.03,3361.1,836.98,3,1,1,3,2,2
9549,Female,39,11-9000,11,2,99740,"Other Management Occupations",28.26,3700.91,59378.75,NULL,976.61,440.15,3,3,2,NULL,1,1
9550,Male,39,23-0000,9,5,95170,"Legal Occupations",27.1,7052.63,NULL,21893.09,1374.05,730.28,2,2,NULL,1,4,3
9551,Male,44,13-1000,9,6,76050,"Business Operations Specialists",34.92,2313.2,37100.05,20129,3165.04,NULL,4,2,1,2,1,NULL
9552,Male,33,23-2000,5,4,58810,"Legal Support Workers",48.49,8842.9,48362.66,7375.16,1744.77,731.15,2,1,4,1,2,1
9553,Female,26,43-9060,4,2,38040,"Office Clerks, General",45.3,8838.01,NULL,7468.26,1395.58,593.04,2,4,NULL,1,5,4
9554,Male,40,17-2000,9,5,100030,Engineers,34.27,NULL,40775.89,27268.91,1473.23,1138.32,3,NULL,2,2,1,2
9555,Female,46,43-5061,20,4,50630,"Production, Planning, and Expediting Clerks",48.18,NULL,27548.78,NULL,2870.42,707.72,5,NULL,2,NULL,2,4
9556,Female,22,43-0000,2,3,40910,"Office and Administrative Support Occupations",NULL,8986.37,NULL,43774.49,3388.18,827.16,NULL,2,NULL,1,2,3
9557,Female,20,53-7000,2,4,35670,"Material Moving Workers",13.51,7048.39,34883.51,10622.84,1691.48,693.27,1,1,3,2,1,3
9558,Male,20,43-3071,2,4,36380,Tellers,21.92,3284.82,NULL,NULL,NULL,667.15,1,2,NULL,NULL,NULL,5
9559,Male,27,43-9021,5,3,36190,"Data Entry Keyers",27.53,NULL,38821.72,18836.1,2485.45,NULL,2,NULL,2,2,4,NULL
9560,Male,40,11-9000,10,4,99740,"Other Management Occupations",NULL,NULL,NULL,23753.79,NULL,425.4,NULL,NULL,NULL,4,NULL,1
9561,Male,34,45-2090,4,4,33290,"Miscellaneous Agricultural Workers",34.11,11614.41,52993.37,41144.92,3674.56,1479.39,1,1,2,2,2,1
9562,Female,25,41-2011,4,3,28240,Cashiers,40.3,3972.55,27287.95,22041.41,NULL,1371.8,4,1,1,2,NULL,2
9563,Female,41,53-1000,10,3,57810,"Supervisors of Transportation and Material Moving Workers",13.46,6979.53,41975.25,17455.32,NULL,1026.46,1,1,1,5,NULL,5
9564,Male,44,43-5052,10,3,54250,"Postal Service Mail Carriers",21.75,8473.87,38065.79,29679.24,2009.52,1247.85,1,1,2,3,1,2
9565,Male,48,23-1010,22,6,134140,"Lawyers and Judicial Law Clerks",NULL,2099.91,25275.02,NULL,1046.91,964.56,NULL,1,2,NULL,1,1
9566,Male,29,43-4000,5,3,37440,"Information and Record Clerks",102.66,5035.02,35223.95,15420.19,NULL,933.05,1,2,2,1,NULL,3
9567,Male,28,35-9000,5,3,28750,"Other Food Preparation and Serving Related Workers",37.04,NULL,33459.8,29443.53,2425.56,400.63,2,NULL,1,1,3,2
9568,Male,24,51-9190,2,1,36680,"Miscellaneous Production Workers",64.9,5771.18,40621.84,12646.86,NULL,985.9,2,3,2,2,NULL,3
9569,Female,27,39-0000,5,2,31340,"Personal Care and Service Occupations",NULL,4557.97,30015.94,19222.89,2323.86,NULL,NULL,4,2,1,1,NULL
9570,Female,18,43-0000,2,1,40910,"Office and Administrative Support Occupations",51.6,6169.81,NULL,26625.13,2046.41,676.05,3,4,NULL,2,3,4
9571,Female,31,31-1120,4,3,30180,"Home Health and Personal Care Aides",21.8,3893,36528.54,NULL,NULL,1120.46,2,1,1,NULL,NULL,4
9572,Male,42,11-9020,10,5,101480,"Construction Managers",18.97,6588.22,45651.23,32132.66,1565.55,846.54,1,1,2,1,1,1
9573,Male,42,33-3000,9,5,61680,"Law Enforcement Workers",36.04,1979,31767.57,NULL,2508.31,1015.64,1,1,2,NULL,2,1
9574,Male,36,11-3012,8,2,103330,"Administrative Services Managers",42.52,4184.99,80539.1,NULL,5044.21,529.89,1,1,2,NULL,2,1
9575,Female,26,49-9070,7,4,44980,"Maintenance and Repair Workers, General",NULL,4703.31,36795.57,17641.9,NULL,783.43,NULL,2,1,2,NULL,1
9576,Male,22,53-0000,1,3,37940,"Transportation and Material Moving Occupations",50.52,3562.21,28107.95,20779.75,1954.94,1230.57,4,2,2,3,2,2
9577,Male,35,31-1100,10,6,31450,"Home Health and Personal Care Aides; and Nursing Assistants, Orderlies, and Psychiatric Aides",NULL,3710.46,22969.91,23223.84,1530.1,441.24,NULL,2,2,2,1,1
9578,Female,23,51-3092,1,3,36580,"Food Batchmakers",37.39,4919.37,NULL,23030.89,1558.5,530.92,2,1,NULL,2,1,3
9579,Female,34,43-1011,5,4,61370,"First-Line Supervisors of Office and Administrative Support Workers",37.76,4830.06,32396.83,31960.88,NULL,831.19,2,1,1,2,NULL,3
9580,Female,22,31-1100,2,2,31450,"Home Health and Personal Care Aides; and Nursing Assistants, Orderlies, and Psychiatric Aides",NULL,9347.7,23831.39,18971.35,NULL,1066.34,NULL,3,3,3,NULL,2
9581,Male,19,47-2050,2,2,48330,"Cement Masons, Concrete Finishers, and Terrazzo Workers",41.7,5735.86,NULL,18720.57,NULL,1340.32,2,3,NULL,1,NULL,1
9582,Male,19,51-0000,2,4,39910,"Production Occupations",67.36,5124.24,37923.14,NULL,2674.09,NULL,1,2,6,NULL,3,NULL
9583,Female,44,17-2051,10,6,89940,"Civil Engineers",42.57,8825.54,31363.68,13832.03,1244.61,NULL,3,1,2,2,1,NULL
9584,Female,18,47-2000,1,3,49330,"Construction Trades Workers",46.89,4859.11,16029.03,13214.75,2402.7,383.63,2,1,2,2,1,1
9585,Male,35,41-4000,10,4,67750,"Sales Representatives, Wholesale and Manufacturing",47.33,NULL,NULL,31369.26,3217.22,661.32,1,NULL,NULL,3,3,1
9586,Male,30,53-7000,4,3,35670,"Material Moving Workers",42.57,5505.44,44394.1,29210.84,1339.92,869.81,3,2,3,1,2,1
9587,Male,25,43-9060,6,2,38040,"Office Clerks, General",55.7,10009.05,37813.62,23296.84,NULL,577.65,1,1,3,1,NULL,3
9588,Female,23,43-0000,2,2,40910,"Office and Administrative Support Occupations",45.43,6222,NULL,18120.01,1715.4,570.5,2,2,NULL,4,3,1
9589,Female,48,25-2021,19,6,61690,"Elementary School Teachers, Except Special Education",27.02,NULL,29801.03,NULL,2512.7,NULL,1,NULL,2,NULL,5,NULL
9590,Male,53,49-9060,19,3,56070,"Precision Instrument and Equipment Repairers",30.18,4103.49,28675.86,NULL,2019.36,642.48,1,3,4,NULL,4,2
9591,Male,25,51-7020,4,3,37960,"Furniture Finishers",62.81,5629.17,25242.98,28644.32,1791.76,444.45,3,1,4,2,1,2
9592,Male,27,25-3030,6,3,35250,"Substitute Teachers, Short-Term",NULL,5207.59,77134.48,19026.59,2006.28,689,NULL,3,2,1,2,1
9593,Female,29,49-2090,7,2,59270,"Miscellaneous Electrical and Electronic Equipment Mechanics, Installers, and Repairers",37.25,NULL,15849.67,17859.04,NULL,694.75,3,NULL,1,1,NULL,2
9594,Male,42,13-0000,8,4,76850,"Business and Financial Operations Occupations",63.84,4228.15,20000.09,NULL,1958.12,NULL,1,2,1,NULL,2,NULL
9595,Male,44,19-0000,10,4,74330,"Life, Physical, and Social Science Occupations",30.98,3829.13,NULL,9881.87,3402.22,555.45,1,1,NULL,1,2,1
9596,Male,18,41-2011,1,1,28240,Cashiers,41.98,14644.13,28529.24,47912.77,NULL,902.61,3,2,2,1,NULL,3
9597,Female,18,33-0000,2,4,45450,"Protective Service Occupations",81.74,5470.68,NULL,NULL,3615.17,843.87,2,1,NULL,NULL,3,1
9598,Male,20,49-3092,1,2,45030,"Recreational Vehicle Service Technicians",NULL,6233.06,20094.2,16423.29,3717.33,NULL,NULL,3,1,2,2,NULL
9599,Female,30,31-1130,4,2,35760,"Nursing Assistants, Orderlies, and Psychiatric Aides",34.46,3366.48,32782.98,31119.19,1727.06,NULL,2,2,2,2,3,NULL
9600,Female,39,19-0000,11,5,74330,"Life, Physical, and Social Science Occupations",NULL,NULL,41081.23,11248.23,1722.45,NULL,NULL,NULL,3,1,2,NULL
9601,Female,18,31-0000,2,1,33600,"Healthcare Support Occupations",22,8532.48,39523.64,20180.23,2677.35,638.64,1,2,3,2,4,5
9602,Male,40,43-5070,9,7,37760,"Shipping, Receiving, and Inventory Clerks",NULL,NULL,79366.25,48831.35,2792.72,1137.13,NULL,NULL,1,1,1,2
9603,Female,33,53-7060,3,2,34880,"Laborers and Material Movers",NULL,4794.65,38337.7,21616.04,1935.54,NULL,NULL,5,4,2,2,NULL
9604,Female,50,25-2031,21,3,62360,"Secondary School Teachers, Except Special and Career/Technical Education",28.55,5553.05,16320.47,NULL,NULL,278.6,2,3,1,NULL,NULL,1
9605,Male,22,35-0000,3,4,29640,"Food Preparation and Serving Related Occupations",NULL,5227.4,64787.09,11381.82,1800.57,803.47,NULL,1,4,1,2,3
9606,Male,25,43-0000,5,3,40910,"Office and Administrative Support Occupations",43.9,5566.46,50458.08,32070.06,3284.41,681.07,2,3,5,1,2,2
9607,Male,38,13-1000,9,3,76050,"Business Operations Specialists",63.81,1348.18,55839.77,17446.84,1697.97,875.42,2,1,2,1,1,3
9608,Female,18,47-2060,2,3,40750,"Construction Laborers",34.25,7361.41,36370.29,10497.52,NULL,916.03,1,2,2,1,NULL,1
9609,Male,21,43-0000,1,2,40910,"Office and Administrative Support Occupations",NULL,1941.53,22849.39,21437.85,2253.55,1087.81,NULL,1,2,2,4,2
9610,Male,39,15-1200,8,4,100530,"Computer Occupations",71.06,5860.58,NULL,13483.59,2234.51,429.66,3,4,NULL,1,2,1
9611,Male,39,43-5061,10,5,50630,"Production, Planning, and Expediting Clerks",NULL,5360.85,36924.77,26727.02,2111.71,698.86,NULL,4,3,1,2,3
9612,Male,40,11-1021,9,5,98100,"General and Operations Managers",19.99,NULL,27990.06,12127.58,1300.66,1835.88,1,NULL,2,2,2,1
9613,Female,22,41-9000,3,2,45970,"Other Sales and Related Workers",NULL,8524.06,36010.15,21615.69,NULL,895.92,NULL,2,2,2,NULL,2
9614,Female,29,41-0000,4,3,35290,"Sales and Related Occupations",27.73,3974.42,42244.65,23923.55,NULL,567.33,1,3,2,2,NULL,1
9615,Male,34,41-3011,6,2,58450,"Advertising Sales Agents",36.5,4882.66,28601.68,22532.98,9949.96,848.63,2,3,2,2,1,4
9616,Female,38,43-1010,9,3,61370,"First-Line Supervisors of Office and Administrative Support Workers",34.59,4860.61,32062.18,19012.04,2213.51,1296.59,4,2,1,5,3,1
9617,Female,27,51-9110,5,2,36750,"Packaging and Filling Machine Operators and Tenders",60.14,NULL,NULL,18212.88,NULL,738.51,2,NULL,NULL,1,NULL,1
9618,Male,20,35-0000,2,2,29640,"Food Preparation and Serving Related Occupations",34.98,9343.96,NULL,31079.58,2258.38,467.4,2,1,NULL,4,3,1
9619,Male,25,41-2000,6,2,29660,"Retail Sales Workers",57.07,4977.59,50120.01,18017.45,1036.63,782.24,1,2,4,3,1,2
9620,Female,27,41-9000,5,2,45970,"Other Sales and Related Workers",36.69,6866.16,45176.69,NULL,2465.33,641.44,1,1,2,NULL,2,2
9621,Male,20,53-3032,1,3,49920,"Heavy and Tractor-Trailer Truck Drivers",NULL,5788.52,35838.35,25079.08,NULL,1250.25,NULL,2,2,3,NULL,2
9622,Male,23,53-3000,1,2,45460,"Motor Vehicle Operators",30.54,3843.39,NULL,NULL,NULL,559.94,2,1,NULL,NULL,NULL,1
9623,Male,35,43-1010,10,4,61370,"First-Line Supervisors of Office and Administrative Support Workers",35.2,8096.26,35080.67,9991.14,1485.22,NULL,3,3,4,1,2,NULL
9624,Male,36,25-2020,7,4,61730,"Elementary and Middle School Teachers",NULL,NULL,NULL,19967.32,1727.05,911.52,NULL,NULL,NULL,3,2,2
9625,Female,23,51-4000,2,4,45080,"Metal Workers and Plastic Workers",60.21,7278.14,79220.28,NULL,NULL,1296.51,1,1,1,NULL,NULL,2
9626,Male,29,53-3030,5,2,46300,"Driver/Sales Workers and Truck Drivers",23.62,5516.75,NULL,24234.84,1501.73,NULL,2,1,NULL,1,2,NULL
9627,Female,34,15-1200,4,2,100530,"Computer Occupations",56,NULL,17170.61,19282.04,1843.96,965.14,3,NULL,1,1,2,2
9628,Male,37,15-1200,11,5,100530,"Computer Occupations",52.75,4367.95,29940.57,13535.25,NULL,NULL,1,3,3,2,NULL,NULL
9629,Female,52,29-1051,21,3,132750,Pharmacists,33.39,6358.54,21556.51,13331.85,2303.67,654.65,2,1,2,3,2,2
9630,Male,21,41-0000,1,4,35290,"Sales and Related Occupations",31.23,6214.17,26041.62,4956.22,1001.61,NULL,2,1,4,1,1,NULL
9631,Male,25,53-0000,4,3,37940,"Transportation and Material Moving Occupations",28.35,6043.51,NULL,NULL,1191.36,537.19,2,1,NULL,NULL,2,2
9632,Female,41,17-3020,9,5,62530,"Engineering Technologists and Technicians, Except Drafters",20.9,6594.22,49031.94,18057.3,2765.52,501.59,2,1,3,2,2,2
9633,Male,51,11-3000,20,6,130950,"Operations Specialties Managers",87.69,4024.1,27026.08,12041.99,1942.41,669.62,1,1,3,1,1,2
9634,Male,25,43-4170,6,4,33960,"Receptionists and Information Clerks",40.58,6215.44,33204.46,16592.86,2084.03,782.91,1,2,2,2,3,4
9635,Male,21,43-4050,1,3,37780,"Customer Service Representatives",57.16,NULL,NULL,NULL,3150.13,3159.12,2,NULL,NULL,NULL,4,1
9636,Male,29,31-0000,5,2,33600,"Healthcare Support Occupations",NULL,7644.92,20827.17,10317.86,NULL,270.49,NULL,2,1,3,NULL,1
9637,Male,29,41-2010,5,2,28250,Cashiers,59.2,6922.09,57480.24,NULL,2550.93,893.17,2,1,2,NULL,2,2
9638,Female,18,43-9000,2,1,38290,"Other Office and Administrative Support Workers",NULL,2000.54,24426.77,40388.16,2292.74,NULL,NULL,1,2,3,3,NULL
9639,Female,29,13-0000,7,3,76850,"Business and Financial Operations Occupations",52.55,5805.13,49215.44,28382.52,NULL,640.42,2,2,1,1,NULL,3
9640,Male,28,51-9000,5,1,39960,"Other Production Occupations",NULL,4472.61,35176.77,19147.34,NULL,722.56,NULL,2,4,6,NULL,2
9641,Female,32,31-1120,3,4,30180,"Home Health and Personal Care Aides",36.91,NULL,34213.64,18606,2843.92,526.97,2,NULL,1,2,3,1
9642,Female,24,31-1120,2,4,30180,"Home Health and Personal Care Aides",NULL,15350.77,NULL,NULL,2417.55,912.92,NULL,1,NULL,NULL,1,2
9643,Female,20,53-3050,1,3,39440,"Passenger Vehicle Drivers",32.6,12420.86,NULL,12389.47,3331.82,809.03,2,1,NULL,1,1,3
9644,Female,40,29-0000,10,4,77760,"Healthcare Practitioners and Technical Occupations",19.35,10020.52,17385.91,15226.32,2142.97,1107.64,1,2,1,2,1,3
9645,Male,37,49-2022,10,2,59960,"Telecommunications Equipment Installers and Repairers, Except Line Installers",41.71,15308.28,19873.64,13330.49,1371.21,721.44,1,2,2,2,1,2
9646,Male,40,11-2020,9,4,133880,"Marketing and Sales Managers",NULL,4063.79,52018.89,NULL,1388.57,486.59,NULL,2,5,NULL,1,3
9647,Female,23,41-2021,1,1,35830,"Counter and Rental Clerks",NULL,NULL,63722.8,18482.68,2700.6,912.67,NULL,NULL,1,2,1,1
9648,Female,27,31-9094,4,2,34730,"Medical Transcriptionists",35.43,6072.19,12467.92,46174.91,2443.03,865.49,1,2,1,4,3,5
9649,Male,23,53-0000,2,3,37940,"Transportation and Material Moving Occupations",19.39,4003.91,18858.24,23620.77,2589.51,1152.34,1,1,1,3,2,1
9650,Female,36,49-3031,8,5,54360,"Bus and Truck Mechanics and Diesel Engine Specialists",46.98,4384.95,21969.2,NULL,3739.24,705.04,1,1,1,NULL,2,1
9651,Male,20,33-9030,1,1,34770,"Security Guards and Gambling Surveillance Officers",44.38,5012.39,45925,17606.86,NULL,943.56,2,4,2,1,NULL,2
9652,Female,39,13-2052,10,2,95390,"Personal Financial Advisors",44.2,5481.1,20800.02,13734.8,2669.69,NULL,1,2,1,2,1,NULL
9653,Male,42,47-2111,10,5,60240,Electricians,25.13,3962.55,22795.26,19737.59,2591.07,672.58,3,3,1,2,3,1
9654,Male,31,43-0000,5,3,40910,"Office and Administrative Support Occupations",40.48,4550.98,53320.83,NULL,1208.16,NULL,1,4,1,NULL,2,NULL
9655,Female,40,47-2031,11,4,51390,Carpenters,39.94,NULL,107275.33,14340.32,NULL,205.64,2,NULL,1,2,NULL,1
9656,Female,20,29-2080,2,2,39610,"Opticians, Dispensing",45.56,NULL,16180.12,NULL,1542.18,661.01,5,NULL,2,NULL,1,1
9657,Male,19,47-4000,3,2,49660,"Other Construction and Related Workers",44.41,12125.72,29879.74,NULL,2453.54,NULL,1,2,2,NULL,2,NULL
9658,Female,20,35-9020,2,1,29080,Dishwashers,42.97,NULL,28965.14,23729.34,2040.35,750.16,2,NULL,1,1,3,3
9659,Female,29,35-9099,5,2,30840,"Food Preparation and Serving Related Workers, All Other",34.3,6227.06,15790.41,16508.2,1564.71,875.62,3,1,1,2,2,3
9660,Male,25,53-7060,3,1,34880,"Laborers and Material Movers",NULL,7151.84,NULL,12228.73,1860.23,NULL,NULL,2,NULL,1,2,NULL
9661,Male,24,43-4050,1,1,37780,"Customer Service Representatives",133.6,NULL,56064.43,NULL,NULL,575.59,1,NULL,1,NULL,NULL,1
9662,Female,38,13-1130,10,5,61190,Fundraisers,66.6,6330.97,28740.15,26206.59,2451.25,642.81,2,2,3,2,1,1
9663,Male,27,51-0000,3,3,39910,"Production Occupations",NULL,NULL,41260.5,21147.28,NULL,1193.78,NULL,NULL,3,2,NULL,2
9664,Female,48,15-1200,19,5,100530,"Computer Occupations",32.04,NULL,39973.09,20628.8,4097.19,1307.83,1,NULL,1,3,1,1
9665,Female,36,13-0000,12,3,76850,"Business and Financial Operations Occupations",47.64,10152.86,73599.59,13836.51,2073.96,757.74,2,1,3,1,1,3
9666,Female,46,47-0000,19,6,50570,"Construction and Extraction Occupations",16.39,7327.5,30369.2,66788.69,5115.96,NULL,1,4,2,1,1,NULL
9667,Female,40,29-1141,11,4,81220,"Registered Nurses",71.92,9349.58,51397.49,8630.96,2344.68,1380.29,1,4,1,1,1,4
9668,Male,20,43-4170,1,2,33960,"Receptionists and Information Clerks",15.43,4430.1,NULL,NULL,1617.87,526.61,1,4,NULL,NULL,1,1
9669,Female,26,47-2060,3,2,40750,"Construction Laborers",NULL,3084.25,NULL,37925.01,2456.71,1054.56,NULL,1,NULL,1,1,3
9670,Female,40,15-2031,10,4,85720,"Operations Research Analysts",NULL,7938.47,33790.09,15165.99,1606.35,584.68,NULL,3,3,2,4,1
9671,Male,20,31-1120,1,4,30180,"Home Health and Personal Care Aides",14.38,4038.33,NULL,18042.19,1786.68,765.69,1,1,NULL,4,3,1
9672,Female,41,11-1000,11,4,99890,"Top Executives",29.27,5574.61,49251.26,19198.21,1413.74,1297.41,5,2,5,2,1,4
9673,Male,22,51-0000,2,4,39910,"Production Occupations",74.53,5591.66,45449.13,17563.86,2020.26,NULL,2,2,4,1,1,NULL
9674,Female,28,31-1120,5,1,30180,"Home Health and Personal Care Aides",42.79,7155.97,66980.12,17888.53,2941.88,1797.52,2,2,2,4,2,2
9675,Male,35,37-2011,8,3,31990,"Janitors and Cleaners, Except Maids and Housekeeping Cleaners",60.97,8409.27,NULL,NULL,2498.48,1214.32,4,5,NULL,NULL,3,2
9676,Male,56,11-3120,20,5,130000,"Human Resources Managers",36.75,3991.09,37557.41,10649.94,2456.1,1183.32,1,2,2,1,1,2
9677,Female,24,35-3020,1,3,27930,"Fast Food and Counter Workers",65.04,4933.32,NULL,48815.26,3301.83,856.67,2,2,NULL,3,1,5
9678,Female,19,43-4081,1,3,28910,"Hotel, Motel, and Resort Desk Clerks",34.74,6946.06,40342.66,12234.18,NULL,569.13,3,2,2,3,NULL,3
9679,Female,22,33-9000,2,2,34650,"Other Protective Service Workers",21.34,3784.55,38190.31,NULL,2105.71,1009.23,1,2,3,NULL,4,2
9680,Male,26,49-9000,5,3,48360,"Other Installation, Maintenance, and Repair Occupations",NULL,NULL,66769.82,13219.41,2175.61,976.8,NULL,NULL,1,1,3,1
9681,Male,28,21-1090,5,2,44050,"Miscellaneous Community and Social Service Specialists",23.01,7493.13,NULL,16968.23,1610.26,593.32,1,1,NULL,4,3,4
9682,Male,18,43-0000,5,1,40910,"Office and Administrative Support Occupations",26.74,3860.41,31514.93,13314.54,850.79,773.26,1,2,3,1,1,1
9683,Male,29,51-5111,3,3,43560,"Prepress Technicians and Workers",NULL,6640.45,40515.03,51026.27,NULL,1182.76,NULL,3,1,1,NULL,3
9684,Female,22,39-0000,1,3,31340,"Personal Care and Service Occupations",19.79,4949.97,24052.86,28040.46,2354.3,790.38,1,2,2,2,2,1
9685,Male,26,41-2030,5,2,30600,"Retail Salespersons",NULL,NULL,22419.45,17001.42,NULL,576.58,NULL,NULL,2,1,NULL,2
9686,Female,19,43-4000,2,3,37440,"Information and Record Clerks",43.3,7539.96,28148,34072.28,NULL,765.8,1,1,3,1,NULL,3
9687,Female,45,19-5000,21,5,75240,"Occupational Health and Safety Specialists and Technicians",51.86,4775.51,31145.75,10822.9,2195.41,675.15,2,3,1,1,1,2
9688,Female,22,53-7000,2,4,35670,"Material Moving Workers",52.62,5713.52,33703.28,NULL,3099.76,522.53,1,2,3,NULL,1,1
9689,Male,44,11-1020,9,4,98100,"General and Operations Managers",47.17,6175.7,41066.91,36668.61,NULL,1058.23,1,3,2,1,NULL,1
9690,Female,19,51-0000,1,5,39910,"Production Occupations",13.91,6417.19,39193.35,20780.33,1298.19,892.72,1,4,3,5,2,3
9691,Female,32,43-9000,7,4,38290,"Other Office and Administrative Support Workers",38.71,5104.4,13686.49,7892.82,2301.88,NULL,1,2,1,2,1,NULL
9692,Male,19,53-3000,3,1,45460,"Motor Vehicle Operators",43.11,NULL,57355.83,NULL,6727.28,1311.85,2,NULL,2,NULL,1,3
9693,Male,35,25-2000,8,3,61180,"Preschool, Elementary, Middle, Secondary, and Special Education Teachers",NULL,3355.54,NULL,24319.03,2119.32,735.25,NULL,4,NULL,2,2,1
9694,Female,42,11-0000,8,4,107360,"Management Occupations",50.38,NULL,NULL,46871.72,3916.97,1147.72,3,NULL,NULL,1,1,1
9695,Male,25,43-9050,3,3,35070,"Mail Clerks and Mail Machine Operators, Except Postal Service",32.3,4130.71,NULL,8909.82,NULL,1882.21,2,3,NULL,1,NULL,1
9696,Male,39,15-1240,9,3,103270,"Database and Network Administrators and Architects",67.35,7046.9,13839.76,43810.75,4030.9,1764.82,2,1,2,1,1,2
9697,Male,42,29-1140,10,3,81220,"Registered Nurses",35.65,4062.72,26835.41,16800.21,2067.93,NULL,1,2,3,1,2,NULL
9698,Female,24,51-4000,2,1,45080,"Metal Workers and Plastic Workers",31.8,9496.94,32072.98,19158.87,NULL,492.94,2,1,2,3,NULL,2
9699,Male,28,49-3000,3,2,48630,"Vehicle and Mobile Equipment Mechanics, Installers, and Repairers",65.17,NULL,18560.22,24484.92,9891.3,942.72,2,NULL,1,2,1,2
9700,Male,34,29-2010,4,4,57380,"Clinical Laboratory Technologists and Technicians",40.23,NULL,NULL,28905.09,2054.41,1428.12,1,NULL,NULL,2,1,1
9701,Male,49,47-1011,20,5,74080,"First-Line Supervisors of Construction Trades and Extraction Workers",105.78,NULL,36347.62,28443.69,1533.81,630.08,1,NULL,1,3,1,2
9702,Male,18,35-2000,2,4,30590,"Cooks and Food Preparation Workers",42.21,3741.01,69119.31,32137.98,1729.23,842.48,2,1,2,1,3,2
9703,Female,25,25-9000,4,1,35520,"Other Educational Instruction and Library Occupations",30.53,NULL,45259.72,18026.16,2870.5,1098.72,2,NULL,1,2,2,4
9704,Male,41,53-5000,8,5,66100,"Water Transportation Workers",NULL,7013.57,18178.62,20570.34,1575.88,866.84,NULL,1,2,1,3,3
9705,Male,30,51-4031,5,3,39340,"Cutting, Punching, and Press Machine Setters, Operators, and Tenders, Metal and Plastic",NULL,NULL,NULL,NULL,1385.28,1046.05,NULL,NULL,NULL,NULL,1,3
9706,Male,36,47-0000,10,2,50570,"Construction and Extraction Occupations",28.08,2634,33893.78,NULL,1549.4,NULL,2,1,2,NULL,1,NULL
9707,Female,29,53-7062,2,4,36110,"Laborers and Freight, Stock, and Material Movers, Hand",60.43,7893.42,20936.81,17375.84,1234.86,NULL,3,3,2,4,2,NULL
9708,Female,49,23-2000,20,5,58810,"Legal Support Workers",NULL,6006.11,NULL,43483.54,1755,651.84,NULL,6,NULL,2,2,3
9709,Male,27,49-9031,5,3,46000,"Home Appliance Repairers",NULL,5480.46,NULL,23932.05,1437.56,NULL,NULL,2,NULL,1,2,NULL
9710,Male,42,11-2020,11,4,133880,"Marketing and Sales Managers",43.66,8131.71,20677.38,NULL,2013.84,727.55,2,1,3,NULL,5,2
9711,Male,19,51-9000,2,1,39960,"Other Production Occupations",36.4,2514.54,42431.72,NULL,2099.93,NULL,1,1,3,NULL,3,NULL
9712,Female,29,37-0000,5,2,33870,"Building and Grounds Cleaning and Maintenance Occupations",57.07,3798.48,16280.94,22270.51,NULL,1437.1,4,2,1,2,NULL,3
9713,Male,26,37-0000,4,2,33870,"Building and Grounds Cleaning and Maintenance Occupations",NULL,5568.64,54656.71,22837.15,3004.78,701.15,NULL,3,3,4,1,2
9714,Female,35,17-2051,10,2,89940,"Civil Engineers",67.93,4323.04,18802.59,31586.95,897.07,1208.33,2,2,1,4,1,2
9715,Female,25,53-0000,5,3,37940,"Transportation and Material Moving Occupations",60.05,4981.06,18916.26,20527.79,3166.11,NULL,1,3,2,2,2,NULL
9716,Male,40,13-1110,10,5,95290,"Management Analysts",NULL,3976.55,18778.97,31604.4,1965.13,1593.35,NULL,1,1,3,1,2
9717,Male,18,51-9110,2,3,36750,"Packaging and Filling Machine Operators and Tenders",34.13,7614.53,45545.63,8358.98,NULL,648.27,2,3,4,1,NULL,1
9718,Female,25,43-9061,4,1,38040,"Office Clerks, General",39.81,NULL,NULL,22541.13,2113.22,937.82,1,NULL,NULL,3,1,1
9719,Male,29,49-9070,4,4,44980,"Maintenance and Repair Workers, General",41.57,3709.5,59630.7,27422.09,3048,686.2,1,1,1,1,1,1
9720,Female,36,15-0000,10,2,100440,"Computer and Mathematical Occupations",NULL,5237.15,39633.62,NULL,3121.09,675.78,NULL,3,3,NULL,2,3
9721,Male,41,41-4010,9,5,67750,"Sales Representatives, Wholesale and Manufacturing",NULL,5960.25,34600.43,18800.94,2943.05,1315.42,NULL,4,1,3,2,3
9722,Female,32,11-9000,6,2,99740,"Other Management Occupations",42.81,3890.2,13192.72,31993.47,3031.3,531.85,2,3,1,3,1,1
9723,Female,49,23-0000,20,5,95170,"Legal Occupations",NULL,NULL,50170.12,9744.17,1882.17,683.61,NULL,NULL,1,1,1,2
